Store,Date,Sales,Prophet_Forecast,XGB_Forecast,Ensemble_Forecast,ABC_Class,XYZ_Class,Prophet_Error_pct,XGB_Error_pct
251,2015-03-28,19202,17963.964530054218,18245.725,18102.033774423187,A,X,-6.447429798696917,-4.980080199979176
251,2015-03-30,26712,22654.77467347821,21334.898,22008.004120453385,A,X,-15.18877405855717,-20.129911650194664
251,2015-03-31,24636,20976.38508673645,23639.867,22281.553747285197,A,X,-14.854744736416428,-4.043403961682098
251,2015-04-01,24583,22424.449809182777,24289.979,23338.60290444826,A,X,-8.78066220891357,-1.1919659927592263
251,2015-04-02,26695,23815.766442595075,24939.602,24366.47224683986,A,X,-10.78566607006902,-6.575755759505529
251,2015-04-04,25133,23609.97213087522,22049.51,22845.30905617991,A,X,-6.059872952392395,-12.268690566187887
251,2015-04-07,19895,18436.845959774917,19430.744,18923.879330425123,A,X,-7.329248757100191,-2.3335310379492396
251,2015-04-08,18202,15459.057087278386,18127.795,16766.801310941853,A,X,-15.069458920567044,-0.40767498077135345
251,2015-04-09,16998,15286.503730406806,18439.537,16831.564047372955,A,X,-10.068809681098916,8.480627132603837
251,2015-04-10,16374,15339.89546905955,17986.955,16637.016776768047,A,X,-6.31552785477251,9.8507084402101
251,2015-04-11,16767,17816.70956621671,17380.93,17603.167349203242,A,X,6.260568773285074,3.6615375439852107
251,2015-04-13,22854,22460.007155940668,23375.207,22908.476563094155,A,X,-1.7239557366733704,2.280594206703415
251,2015-04-14,20739,20752.66919152016,22483.088,21600.615027835105,A,X,0.06591056232296193,8.409701528521142
251,2015-04-15,19603,19701.452088702183,19858.08,19778.20344194965,A,X,0.5022297031178017,1.3012294036627137
251,2015-04-16,20237,19511.369222571822,19918.588,19710.91598263786,A,X,-3.585663771449215,-1.5734150318723144
251,2015-04-17,19352,19549.8910703015,20387.45,19960.314606861502,A,X,1.0225871760102263,5.350609756097565
251,2015-04-18,17189,17580.32608590808,18014.992,17793.322587238334,A,X,2.2766076322536515,4.8053522601663765
251,2015-04-20,17561,17778.70526877517,17040.994,17417.209429909402,A,X,1.2397088364852296,-2.961141165081722
251,2015-04-21,16510,16073.7821706249,17429.17,16737.95402363441,A,X,-2.642143121593582,5.567353119321613
251,2015-04-22,16280,15030.53447708908,16529.385,15765.006417600005,A,X,-7.674849649329972,1.5318488943488846
251,2015-04-23,16573,14854.171892529826,16191.133,15509.314219253767,A,X,-10.371255098474467,-2.3041513304772834
251,2015-04-24,16080,14912.161957284156,17557.316,16208.349531032824,A,X,-7.262674394999033,9.187288557213924
251,2015-04-25,17211,17402.812614401784,17990.232,17690.661902532367,A,X,1.1144768717784221,4.527523095694614
251,2015-04-27,22906,22102.1186535424,20588.768,21360.5413086434,A,X,-3.509479378580291,-10.11626648039815
251,2015-04-28,21951,20436.607279402386,21613.963,21013.539219953447,A,X,-6.898969161302968,-1.5354061318390975
251,2015-04-29,21031,19981.335137436134,22142.76,21040.484057765258,A,X,-4.991036387066075,5.286291664685456
251,2015-04-30,24028,23668.319144438745,24307.963,23981.75964877774,A,X,-1.4969238203814514,1.165153154652904
251,2015-05-02,23653,23844.279647120155,19800.74,21862.850301260223,A,X,0.8086908515628232,-16.28655984441719
251,2015-05-04,25530,22308.16282177994,22966.902,22630.960482468763,A,X,-12.619808767019425,-10.039553466509995
251,2015-05-05,21346,20686.76036875613,20910.855,20796.571998502983,A,X,-3.0883520624185734,-2.0385318092382665
251,2015-05-06,22487,19727.349959785934,20919.072,20311.321734186608,A,X,-12.272201895379848,-6.972597500778227
251,2015-05-07,20500,19633.457287530862,21162.463,20382.705978793616,A,X,-4.227037621800672,3.2315268292682915
251,2015-05-08,20596,19770.80875524478,20429.102,20093.387898067907,A,X,-4.006560714484465,-0.8103418139444603
251,2015-05-09,20113,17900.649895737646,18753.225,18318.431710326302,A,X,-10.999602765685646,-6.7606771739670934
251,2015-05-11,16926,18293.73404593532,16739.049,17531.901878472883,A,X,8.080669064961135,-1.1045196738745182
251,2015-05-12,18711,16431.010708206955,16800.56,16612.098536051555,A,X,-12.18528828920445,-10.210250654695093
251,2015-05-13,20774,18494.646844297717,18529.463,18511.707577872487,A,X,-10.972143812950243,-10.804548955425052
251,2015-05-15,22685,24045.077354363544,19513.74,21824.615681303945,A,X,5.99549197427174,-13.97954595547718
251,2015-05-16,17349,18298.241181098507,19583.785,18928.18782944519,A,X,5.471446083915539,12.881347628105367
251,2015-05-18,25345,23079.99562447716,20230.713,21683.7802539147,A,X,-8.936691164027776,-20.178682185835473
251,2015-05-19,20635,21436.960099163083,20749.285,21099.98315796521,A,X,3.8864070713015906,0.5538405621516833
251,2015-05-20,20682,20446.845912270328,19179.082,19825.61183554162,A,X,-1.1369987802421044,-7.266792379847217
251,2015-05-21,20285,20314.21857702218,19225.03,19780.49060647434,A,X,0.14404031068365986,-5.225388217895002
251,2015-05-22,19089,20405.92632945859,20598.332,20500.20962458892,A,X,6.898875422801565,7.906815443449099
251,2015-05-23,17405,17694.494368044332,17770.32,17731.650707647023,A,X,1.6632827810648207,2.0989370870439514
251,2015-05-26,21096,18986.17749066898,16998.305,18012.07330656769,A,X,-10.001054746544469,-19.42403773227152
251,2015-05-27,16519,16071.627337762053,18902.658,17458.898818377478,A,X,-2.7082308991945467,14.429795992493489
251,2015-05-28,17670,15913.945786394232,18555.549,17208.393370526166,A,X,-9.938054406371071,5.011595925297108
251,2015-05-29,19744,15983.844214447576,21497.645,18685.736031311586,A,X,-19.044549156971353,8.881913492706648
251,2015-05-30,21430,18479.944729505864,21767.271,20090.811769331336,A,X,-13.766006861848515,1.5738264115725649
251,2015-06-01,28403,23168.54637710665,25281.867,24204.12309078972,A,X,-18.429227979063302,-10.988744146745068
251,2015-06-02,24650,21485.88884871805,22147.555,21810.120794915485,A,X,-12.836150715139762,-10.151906693711966
251,2015-06-03,22272,20461.368120913296,21621.818,21030.015802273272,A,X,-8.129633077795907,-2.919279813218394
251,2015-06-05,26139,20366.82224394052,21875.574,21106.146021117558,A,X,-22.082626558244304,-16.31059336623436
251,2015-06-06,17060,18425.005288927856,19004.156,18708.802732440323,A,X,8.001203334864337,11.395990621336454
251,2015-06-08,19199,18674.73686362992,18126.377,18406.027658153995,A,X,-2.7306793914791316,-5.586869107766027
251,2015-06-09,18391,16989.833553143013,18567.674,17763.01241061108,A,X,-7.618761605442809,0.9606546680441469
251,2015-06-10,17614,15961.810750374212,18705.62,17306.34169135868,A,X,-9.379977572532008,6.197456568638577
251,2015-06-11,18340,15794.745369044496,18332.572,17038.339991607787,A,X,-13.878160474130336,-0.040501635768810704
251,2015-06-12,16904,15854.769590878515,18678.736,17238.579421639337,A,X,-6.2069948480920765,10.498911500236636
251,2015-06-13,17677,18339.872481336264,17378.31,17868.68429359226,A,X,3.749915038390361,-1.6897097923855784
251,2015-06-15,27017,22999.57988761584,22730.492,22867.720506067,A,X,-14.869971175127361,-15.865965873339013
251,2015-06-16,23394,21297.59798703128,22024.373,21653.734803832267,A,X,-8.961280725693424,-5.854608019150211
251,2015-06-17,21100,20250.37139301908,21898.076,21057.785328951635,A,X,-4.026675862468821,3.782350710900478
251,2015-06-18,20512,20062.346912785764,21947.691,20986.209772424198,A,X,-2.19214648602884,6.999273595943832
251,2015-06-19,20680,20100.09668724847,20526.184,20308.889472546318,A,X,-2.8041746264580687,-0.7437911025145014
251,2015-06-20,18206,18125.40543190006,17689.916,17912.005387512414,A,X,-0.4426813583430701,-2.834691859826425
251,2015-06-22,16843,18302.56649948921,17233.217,17778.56014263857,A,X,8.665715724569319,2.3167903580122338
251,2015-06-23,17075,16579.115898087337,17031.75,16800.9172332382,A,X,-2.904152866252785,-0.253294289897511
251,2015-06-24,16028,15512.442358436512,16940.203,16212.07858831064,A,X,-3.216606198923682,5.691308959321197
251,2015-06-25,16802,15307.69269479106,16597.455,15939.706500453893,A,X,-8.893627575341865,-1.2173848351386636
251,2015-06-26,18561,15332.048495828783,17936.695,16608.3864248094,A,X,-17.396430710474743,-3.3635310597489374
251,2015-06-27,21829,17784.823337774713,17470.025,17630.564762632763,A,X,-18.526623584338665,-19.968734252599745
251,2015-06-29,28664,22393.516213319217,24109.957,23234.612490830048,A,X,-21.875815610803738,-15.887674434831153
251,2015-06-30,25223,20674.4356588462,25742.617,23157.963487404544,A,X,-18.033399441596163,2.0600919795424746
251,2015-07-01,22160,19617.09494342747,22021.35,20795.236359060138,A,X,-11.475203323883258,-0.6256768953068658
251,2015-07-02,20108,19426.543125537148,21699.99,20540.58546132147,A,X,-3.388983859473107,7.917197135468477
251,2015-07-03,18347,19469.665373501284,19783.979,19623.6864287398,A,X,6.119067823084342,7.832228702240145
251,2015-07-04,13710,17508.177581775617,17359.08,17435.116266762332,A,X,27.70370227407452,26.616192560175065
251,2015-07-06,19336,17735.460290261348,17208.58,17477.276579951358,A,X,-8.277511945276439,-11.002378982209342
251,2015-07-07,15929,16047.579001013522,18008.945,17008.694381972273,A,X,0.7444221295343237,13.057599347102766
251,2015-07-08,16487,15022.575552497034,16612.215,15801.536197253477,A,X,-8.882297855904447,0.7594771638260457
251,2015-07-09,17654,14864.523428560417,17230.588,16023.950609987678,A,X,-15.80081891605066,-2.398391299422229
251,2015-07-10,16368,14939.25726423081,17903.248,16391.682302005032,A,X,-8.728877906703266,9.379569892473116
251,2015-07-11,15774,17444.841441380733,16796.234,17127.00856957738,A,X,10.592376324209035,6.480499556231776
251,2015-07-13,23115,22159.395337499605,21888.576,22026.68750486336,A,X,-4.134132219339799,-5.305749513303046
251,2015-07-14,21273,20489.70106364046,21601.125,21034.3248822204,A,X,-3.682127280400229,1.5424481737413624
251,2015-07-15,20846,19477.499771014995,21464.334,20451.0951825188,A,X,-6.564809694833568,2.966199750551659
251,2015-07-16,19588,19326.30960525253,20461.39,19882.52564375848,A,X,-1.335973017906224,4.458801306922603
251,2015-07-17,15931,19401.54657377291,18736.633,19075.723314324332,A,X,21.784863309101187,17.611154353147963
251,2015-07-18,16530,17463.4993862155,16245.007,16866.409513862247,A,X,5.647304211829999,-1.7240955837870564
251,2015-07-20,18212,17708.900098777143,16446.105,17090.10085729891,A,X,-2.7624637668727035,-9.696326597847575
251,2015-07-21,15992,16014.225961904554,16446.436,16226.019026346867,A,X,0.13898175277985508,2.8416458229114654
251,2015-07-22,14912,14971.826810683067,15738.789,15347.656287255628,A,X,0.40119910597550545,5.544454130901292
251,2015-07-23,16812,14786.070239169449,15198.616,14988.227346149208,A,X,-12.050498220500543,-9.59662146086129
251,2015-07-24,14885,14823.358982746837,16730.924,15758.110619722418,A,X,-0.4141149966621648,12.40123614376889
251,2015-07-25,13439,17282.929204442516,15601.801,16459.136921162295,A,X,28.602791907452314,16.09346677580177
251,2015-07-27,20411,21884.53997767496,19274.213,20605.418483333066,A,X,7.219342402013415,-5.569482141982266
251,2015-07-28,20994,20151.012880157057,18245.604,19217.317800972116,A,X,-4.015371629241415,-13.091340382966566
251,2015-07-29,19230,19073.06551765188,20446.82,19746.23746176026,A,X,-0.8160919518882931,6.327717108684346
251,2015-07-30,20061,18856.46203468144,19320.389,19083.797137991885,A,X,-6.004376478333877,-3.6917950251732257
251,2015-07-31,22205,18868.884011183683,21888.389,20348.512336102478,A,X,-15.024165678073931,-1.4258545372663851
262,2015-01-01,20581,19612.13081351272,25486.117,22490.52193189117,A,Y,-4.707590430432348,23.83322967785821
262,2015-01-02,17216,19861.177137032017,17919.682,18909.798944883114,A,Y,15.364644150975934,4.087372211895915
262,2015-01-03,16657,17599.975774310707,17329.139,17467.259397227703,A,Y,5.661138105965705,4.035174401152664
262,2015-01-04,22058,28296.231019540373,27047.559,27684.352418415838,A,Y,28.281036447277057,22.62017862000182
262,2015-01-05,19144,20817.983356719586,21703.135,21251.72844013458,A,Y,8.744167137064279,13.367817592979513
262,2015-01-06,17713,19116.172002588315,19319.633,19215.872667399795,A,Y,7.921707235297889,9.070360751990073
262,2015-01-07,16582,18657.395827618344,17853.748,18263.589527112876,A,Y,12.515956022303365,7.669448799903507
262,2015-01-08,17544,18657.694092095106,18763.062,18709.326840393573,A,Y,6.348005540897775,6.94859781121752
262,2015-01-09,18705,20372.29145760764,18187.852,19301.86484545836,A,Y,8.913613780313499,-2.764758086073248
262,2015-01-10,14057,15827.857278700883,18546.012,17159.81689858631,A,Y,12.597689967282374,31.934352991392178
262,2015-01-11,24457,26717.223831149146,22035.803,24423.217731378292,A,Y,9.241623384508097,-9.899811914789222
262,2015-01-12,18992,19445.7808789207,19718.633,19579.48482322893,A,Y,2.389326447560557,3.8259951558551055
262,2015-01-13,18856,17961.32229300292,17544.797,17757.21512184245,A,Y,-4.74479055471511,-6.953770683071708
262,2015-01-14,18911,17726.196547074578,17420.977,17576.63180422993,A,Y,-6.26515495174989,-7.87913383744911
262,2015-01-15,19769,17952.266274226626,17641.072,17799.77377482567,A,Y,-9.189810945284913,-10.763963781678385
262,2015-01-16,18929,19890.68681402009,18514.836,19216.487618182782,A,Y,5.080494553436999,-2.1879866870938804
262,2015-01-17,15065,15563.8748227025,17868.654,16693.270722375866,A,Y,3.311482394308004,18.610381679389302
262,2015-01-18,25818,26661.62554265663,23294.133,25011.475147634163,A,Y,3.2675867327315493,-9.775610039507313
262,2015-01-19,16291,16693.390761234503,17215.738,16949.35316990187,A,Y,2.470018790955146,5.676373457737408
262,2015-01-20,15559,15387.307384858785,15921.439,15649.044414578806,A,Y,-1.1034938951167514,2.3294491933928936
262,2015-01-21,14289,15311.576328638415,15460.46,15384.532822527455,A,Y,7.156388331152742,8.198334383091883
262,2015-01-22,16267,15675.834626057376,15337.943,15510.259797560951,A,Y,-3.634138894342066,-5.711298948792037
262,2015-01-23,17550,17729.600912002716,16968.307,17356.54902437228,A,Y,1.0233670199584937,-3.3144900284900247
262,2015-01-24,15728,16385.288250793023,16167.801,16278.714392569917,A,Y,4.179096202905789,2.79629323499491
262,2015-01-25,26094,27550.067693314297,23205.283,25421.021203339275,A,Y,5.580086201097174,-11.070426151605735
262,2015-01-26,18328,20514.95400350653,20787.672,20648.592223619235,A,Y,11.932311236940905,13.4202968136185
262,2015-01-27,18875,19226.776558322486,18039.285,18644.877819355774,A,Y,1.863716865284696,-4.427629139072849
262,2015-01-28,18425,19145.940660738084,18298.736,18730.790489543073,A,Y,3.9128394069909596,-0.6852862957937542
262,2015-01-29,19944,19483.575469145784,18660.396,19080.198205802633,A,Y,-2.308586697022743,-6.436040914560767
262,2015-01-30,23982,21491.18580595896,19693.898,20610.472591184473,A,Y,-10.38618211175481,-17.880502043199062
262,2015-01-31,18412,17191.82620226341,18394.746,17781.285140708278,A,Y,-6.6270573416064975,-0.0937106235064133
262,2015-02-01,30525,28278.789279450124,27742.682,28016.08412784164,A,Y,-7.3585936791150734,-9.114882882882881
262,2015-02-02,21338,21153.401617470525,25361.803,23215.617083674817,A,Y,-0.8651156740532159,18.857451494985472
262,2015-02-03,19825,19766.278041721773,22481.18,21096.643731371023,A,Y,-0.29620155499736317,13.39813366960908
262,2015-02-04,19366,19580.715202412463,20121.744,19845.832013436873,A,Y,1.1087225158136038,3.902426933801501
262,2015-02-05,18583,19810.849144437925,20359.799,20079.84745981019,A,Y,6.607378488069339,9.561421729537745
262,2015-02-06,21317,21711.17324014913,19935.066,20840.83899981784,A,Y,1.8491027825169197,-6.482779002673928
262,2015-02-07,17356,17307.260138631736,18447.576,17866.041678680154,A,Y,-0.2808242761480959,6.289329338557277
262,2015-02-08,29876,28295.69779984748,28401.879,28347.72908043865,A,Y,-5.289537421852057,-4.934131075110454
262,2015-02-09,16713,18187.3382949902,18919.756,18546.240163348877,A,Y,8.82150598330761,13.203829354394788
262,2015-02-10,15697,16718.78477156711,17263.32,16985.619816016326,A,Y,6.509427097962087,9.978467223036247
262,2015-02-11,15338,16463.15583305133,16993.555,16723.06387554085,A,Y,7.335740207662857,10.793812752640502
262,2015-02-12,16435,16635.74846523312,16881.045,16755.94952540351,A,Y,1.2214692134658875,2.7139945238819485
262,2015-02-13,19294,18491.87542674011,14886.743,16725.275910115703,A,Y,-4.15737832103188,-22.842629833108735
262,2015-02-14,17140,16948.89440792537,17440.959,17190.01760885396,A,Y,-1.1149684485100897,1.755886814469072
262,2015-02-15,28798,27920.714378249653,27869.576,27895.65537247591,A,Y,-3.0463421826180523,-3.2239183276616403
262,2015-02-16,20480,20699.92200921607,23910.51,22273.185490615473,A,Y,1.0738379356253347,16.750537109374992
262,2015-02-17,19075,19239.912253395767,19995.064,19609.954335798662,A,Y,0.8645465446698142,4.823402359108774
262,2015-02-18,18617,19004.150886397438,19856.225,19421.68720380245,A,Y,2.0795557092841905,6.656416178761339
262,2015-02-19,18784,19206.527847963644,19243.172,19224.484342652824,A,Y,2.2494029384776595,2.444484667802378
262,2015-02-20,21267,21100.79684025264,20131.725,20625.928890363582,A,Y,-0.781507310609684,-5.33820002821273
262,2015-02-21,16591,16710.5899681921,18238.262,17459.18512462379,A,Y,0.7208122969808937,9.928648062202392
262,2015-02-22,27090,27732.04783910277,27681.684,27707.36837569267,A,Y,2.3700547770497167,2.1841417497231492
262,2015-02-23,16364,17671.21700735788,18511.781,18083.113095301644,A,Y,7.988370858945745,13.125036665851864
262,2015-02-24,16061,16264.02545708279,16555.953,16407.076805871446,A,Y,1.2640897645401235,3.08170724114315
262,2015-02-25,15198,16080.16307032872,16084.519,16082.297578119516,A,Y,5.804468155867346,5.833129359126202
262,2015-02-26,17124,16331.801537359112,16911.293,16615.765957139127,A,Y,-4.6262465699654785,-1.2421572062602109
262,2015-02-27,21481,18271.22130455137,18430.254,18349.151058483065,A,Y,-14.942408153478093,-14.202066942879751
262,2015-02-28,18971,16812.37306975423,18670.418,17722.858701652833,A,Y,-11.378561648019447,-1.5844288651098968
262,2015-03-01,30629,27867.32222240666,28878.75,28362.945575863494,A,Y,-9.016545684133796,-5.71435567599334
262,2015-03-02,23082,20723.89546700925,23666.688,22165.932887811643,A,Y,-10.216205411102807,2.5330907200415833
262,2015-03-03,19842,19334.723710634044,21704.46,20495.950120035788,A,Y,-2.5565784163187,9.386452978530386
262,2015-03-04,19625,19160.95401660124,20067.451,19605.158817738546,A,Y,-2.3645655205032297,2.2545273885350365
262,2015-03-05,19875,19414.82858539441,20167.623,19783.715519781537,A,Y,-2.3153278722293797,1.4723169811320733
262,2015-03-06,21371,21349.043203689907,20278.64,20824.520507046087,A,Y,-0.10274108048333075,-5.111412662018626
262,2015-03-07,16052,16986.01994258538,18327.152,17643.206132691725,A,Y,5.818713821239589,14.1736356840269
262,2015-03-08,28230,28023.16664215492,26464.104,27259.189349784407,A,Y,-0.7326721850693594,-6.255387885228482
262,2015-03-09,17233,17964.33089483034,18841.84,18394.33095516876,A,Y,4.243781667906566,9.33580920327279
262,2015-03-10,14652,16548.14789276188,16980.951,16760.231575005913,A,Y,12.941222309322148,15.895106470106477
262,2015-03-11,15289,16344.900811231257,16259.484,16303.044568638477,A,Y,6.906277789464692,6.347596311073324
262,2015-03-12,15685,16568.146056368267,16478.78,16524.354590953066,A,Y,5.630513588576772,5.0607586866432825
262,2015-03-13,18566,18471.96757726845,17090.898,17795.211064933268,A,Y,-0.5064764770631826,-7.945179360120645
262,2015-03-14,17133,16971.90311401099,16615.764,16797.386588072506,A,Y,-0.9402724916185666,-3.018945893888991
262,2015-03-15,28339,27983.15898243937,27936.504,27960.296945856702,A,Y,-1.2556583420749834,-1.4202900596351289
262,2015-03-16,19841,20793.61412809583,23276.855,22010.46044736812,A,Y,4.801240502473812,17.31694471044806
262,2015-03-17,19416,19359.622437410493,19686.594,19519.846178468146,A,Y,-0.29036651519111484,1.3936650185414141
262,2015-03-18,18473,19144.035626214943,19630.723,19382.523863955863,A,Y,3.632521118469894,6.267108753315659
262,2015-03-19,17551,19360.887806462808,19087.713,19227.02573874189,A,Y,10.312163446315354,8.755700529884336
262,2015-03-20,19779,21264.57454051215,19005.371,20157.511772714235,A,Y,7.510867791658571,-3.911365589766928
262,2015-03-21,16498,16878.309825701755,17099.408,16986.653121205884,A,Y,2.3051874512168475,3.6453388289489603
262,2015-03-22,27301,27901.96754055833,27389.115,27650.657756892717,A,Y,2.2012656699693394,0.32275374528406137
262,2015-03-23,15888,17837.57192290131,19010.266,18412.219548709647,A,Y,12.270719555018307,19.651724572004024
262,2015-03-24,14951,16426.02528772655,16734.787,16577.32577466806,A,Y,9.865729969410397,11.930887566049094
262,2015-03-25,15086,16236.982694085378,16039.542,16140.232119225468,A,Y,7.629475633603196,6.320707941137475
262,2015-03-26,17519,16483.44224413153,16503.613,16493.326387999005,A,Y,-5.911055173631319,-5.795918716821729
262,2015-03-27,19148,18418.709531942448,18325.107,18372.842094048116,A,Y,-3.8087030920072698,-4.297540213077085
262,2015-03-28,16179,16956.79149084951,16903.084,16930.47355959403,A,Y,4.807413875081966,4.475455837814444
262,2015-03-29,21140,28012.500863675545,25773.373,26915.27564878759,A,Y,32.509464823441554,21.917563859981076
262,2015-03-30,23922,20869.94946312928,22131.654,21488.214303673325,A,Y,-12.758341847967229,-7.484098319538505
262,2015-03-31,26517,19485.249703700378,23193.623,21302.43966990354,A,Y,-26.517895298486337,-12.533005241920279
262,2015-04-01,26738,22498.57254146072,24070.623,23268.91416873789,A,Y,-15.85543966840931,-9.97597800882639
262,2015-04-02,30012,28609.340961718688,24475.967,26583.890692918747,A,Y,-4.673660663339038,-18.44606490737038
262,2015-04-03,38722,36167.56173849677,32062.604,34156.03608612306,A,Y,-6.596865506697045,-17.19796498114767
262,2015-04-04,21933,22277.725530496893,19890.893,21108.121561620777,A,Y,1.5717208338890853,-9.310659736470159
262,2015-04-05,28086,25815.891211149512,29090.133,27420.34654782214,A,Y,-8.082705934809114,3.5752082888271794
262,2015-04-06,33655,32279.460185965057,27283.164,29831.157770894155,A,Y,-4.087178172737907,-18.932806418065663
262,2015-04-07,18938,19420.873755789256,19360.064,19391.075547993467,A,Y,2.5497610929837173,2.2286619495194766
262,2015-04-08,19130,16603.792343158097,18421.379,17494.45247136408,A,Y,-13.205476512503417,-3.704239414532144
262,2015-04-09,16999,16840.078875633695,18822.89,17811.70287143526,A,Y,-0.934885136574533,10.729395846814516
262,2015-04-10,18324,18754.296482312468,18638.803,18697.70196486475,A,Y,2.3482672031896286,1.717981881685221
262,2015-04-11,16903,17260.533566907354,17071.805,17168.0521388747,A,Y,2.1152077554715367,0.9986688753475732
262,2015-04-12,29650,28275.49785716385,29039.463,28649.858710607623,A,Y,-4.635757648688535,-2.0591467116357514
262,2015-04-13,21650,21082.42542427901,24696.45,22853.38230263994,A,Y,-2.621591573769014,14.071362586605085
262,2015-04-14,19453,19640.587463307405,22200.424,20894.967456346327,A,Y,0.9643112286403404,14.123394849123525
262,2015-04-15,18241,19412.109959097037,19742.756,19574.13428078364,A,Y,6.420207001244653,8.232860040567957
262,2015-04-16,20430,19611.02779934274,19539.104,19575.7834493127,A,Y,-4.008674501503961,-4.3607244248653965
262,2015-04-17,23687,21492.24166857414,20619.54,21064.59736501815,A,Y,-9.265666109789587,-12.949972558787518
262,2015-04-18,18179,17078.45403118895,18591.879,17820.067792314083,A,Y,-6.053941189345121,2.271186533912761
262,2015-04-19,27077,28073.25516427274,29106.34,28579.49098459684,A,Y,3.6793410062885155,7.494700299146878
262,2015-04-20,16978,17974.734966690743,19055.12,18504.148994163297,A,Y,5.870744296682431,12.234185416421244
262,2015-04-21,15959,16528.984955401385,17327.139,16920.099173265146,A,Y,3.571558088861366,8.57283664389999
262,2015-04-22,13738,16305.981865834608,16943.111,16618.190097658615,A,Y,18.69254524555691,23.33025913524531
262,2015-04-23,18869,16520.05500818339,15692.056,16114.316057577093,A,Y,-12.448698880791827,-16.8368434999205
262,2015-04-24,18978,18426.18637795816,18727.504,18573.83908594228,A,Y,-2.9076489727149237,-1.3199283380756623
262,2015-04-25,17406,16939.22640591272,17673.254,17298.917157710184,A,Y,-2.6816821445896863,1.5354130759508262
262,2015-04-26,28853,27977.63963102167,27919.057,27948.93276664192,A,Y,-3.0338625757402364,-3.2369008422001153
262,2015-04-27,21005,20822.81795463602,23483.715,22126.71996923633,A,Y,-0.8673270429135023,11.800595096405617
262,2015-04-28,21331,19435.40722934841,22855.746,21111.453516610192,A,Y,-8.886563080266233,7.148028690638035
262,2015-04-29,19737,20349.52943264985,23578.104,21931.60675878681,A,Y,3.1034576310981987,19.46143790849673
262,2015-04-30,26849,24599.830208925523,23376.434,24000.33734833115,A,Y,-8.3771082389455,-12.933688405527203
262,2015-05-01,38484,35978.281888548096,31030.266,33553.63795255182,A,Y,-6.51106462803218,-19.368397256002496
262,2015-05-02,20514,21060.10367246934,19426.336,20259.519161605553,A,Y,2.6621023324039212,-5.302057131714929
262,2015-05-03,29995,28337.36111351452,28823.06,28575.36496927472,A,Y,-5.526384018954764,-3.907117852975492
262,2015-05-04,20832,21250.047891518505,23762.086,22481.005532705152,A,Y,2.00675831182078,14.06531298003072
262,2015-05-05,18336,19925.650860998918,21783.99,20836.280662093934,A,Y,8.669561850997589,18.8044829842932
262,2015-05-06,18698,19823.40998587662,18917.861,19379.66972577863,A,Y,6.018878948960425,1.1758530324098877
262,2015-05-07,19438,20154.53304574723,19445.094,19806.891259832362,A,Y,3.686248820594866,0.03649552423089289
262,2015-05-08,19618,22171.05009604741,20794.234,21496.377889357515,A,Y,13.013814334016766,5.995687633805691
262,2015-05-09,19315,17891.68746563592,17127.514,17517.224529130057,A,Y,-7.368949181279206,-11.325322288376913
262,2015-05-10,31527,29018.97845711917,29102.76,29060.033379833665,A,Y,-7.9551544481899,-7.689409077933205
262,2015-05-11,18351,19044.06731472991,19644.3,19338.195420481392,A,Y,3.776727779030622,7.047572339382047
262,2015-05-12,16489,19739.85109760892,17791.281,18785.006008698445,A,Y,19.715271378548852,7.897877372793978
262,2015-05-13,21861,21304.06778162624,18159.012,19762.916621028875,A,Y,-2.5476063234699255,-16.934211609715938
262,2015-05-14,38367,36037.40828678245,27474.848,31841.552747191286,A,Y,-6.071863093850322,-28.389376286913226
262,2015-05-15,20874,22144.50788760521,20229.807,21206.259506648435,A,Y,6.086556901433411,-3.0861023282552424
262,2015-05-16,16189,18428.060729558405,17914.23,18176.271610320575,A,Y,13.830753780705448,10.656804002717893
262,2015-05-17,29008,29494.652291175305,26916.373,28231.23491551135,A,Y,1.677648549280562,-7.210517788196361
262,2015-05-18,20564,22343.837756778063,23206.611,22766.616898849847,A,Y,8.655114553482116,12.85066621279907
262,2015-05-19,19036,20938.276270901773,19956.03,20456.952540735707,A,Y,9.993046180404356,4.833105694473623
262,2015-05-20,18333,20738.76158140631,19660.645,20210.459148616246,A,Y,13.122574490843345,7.241831669666723
262,2015-05-21,18986,20958.72782129121,19523.979,20255.66721930872,A,Y,10.39043411614458,2.833556304645525
262,2015-05-22,21944,22852.92635140594,20889.846,21890.970897518644,A,Y,4.142026756315797,-4.803837039737507
262,2015-05-23,18179,20201.957169654022,18100.188,19172.0409392191,A,Y,11.127989271434195,-0.43353319764564446
262,2015-05-24,30978,33191.54335217451,27385.145,30346.2718591782,A,Y,7.145533450108164,-11.598085738265866
262,2015-05-25,35159,33074.44573258235,27732.021,30456.53220458572,A,Y,-5.928935030625578,-21.12397679114878
262,2015-05-26,19155,20255.94393594861,19002.67,19641.81028775783,A,Y,5.747553829019105,-0.7952492821717658
262,2015-05-27,17418,17599.42717489233,17932.043,17762.41673707831,A,Y,1.0416073882898789,2.9512171317028444
262,2015-05-28,19820,17775.090512863822,19593.145,18665.979888895927,A,Y,-10.317404072331875,-1.1445761856710372
262,2015-05-29,21134,19635.495330440343,21627.654,20611.699842812595,A,Y,-7.090492427177332,2.335828522759528
262,2015-05-30,19638,18095.17741165149,21576.006,19800.865129533537,A,Y,-7.856312192425452,9.868652612282316
